uuid	hierarchy_id	node_id
7a497f9e-92ca-4682-8cf0-1bd6565e3cba	csa-book	9.1.2
ca6edbcc-3073-4c22-a3af-c337a752f2ad	csa-book	9.1.2
e8d29d8f-1bb2-4cb9-af9f-d1227eea3daa	csa-book	9.1.2
28d97886-e32f-4a69-8411-80a706f0fffa	csa-book	9.1.3
5fa96a4e-6c22-4d67-aff5-d507146b747c	csa-book	9.1.3
46a72226-53be-4ca0-817b-6e7a6fd327c7	csa-book	9.1.4
f04d0b75-6470-40d7-a5c2-99f6bf688fc9	csa-book	9.1.4
20ebb510-3781-4a72-a4e0-a099e47d5987	csa-book	9.1.5
51557056-5415-4b7a-83fe-6ac83fa9bc60	csa-book	9.1.6
564be60f-5f73-4e64-aef0-2531af15b795	csa-book	9.2.1
7269f017-bf15-4caf-be1c-18bbefeaf7c3	csa-book	9.2.1
8c49974f-8de0-4afc-94ae-e509214c6b0b	csa-book	9.2.1
9d6d1ab7-59c0-48bd-89fa-f61599ce9a43	csa-book	9.2.1
9e744a15-6d3c-408a-a573-0801501df15c	csa-book	9.2.1
cfa1ab16-abf9-445e-9c3b-445ec5720d24	csa-book	9.2.1
1f9ade44-23d6-42fb-bdf2-8f82d54c6aa5	csa-book	9.2.2
5a6b89af-e674-4afb-ab31-2dda9d028d2d	csa-book	9.2.2
dcad7127-4cd9-4188-bc76-fb1565c4ff94	csa-book	9.2.2
803aa40b-47ee-41fa-b2d7-ab9089d5434d	csa-book	9.2.3
0a1abe67-cf53-490a-905e-e3d07458a317	csa-book	9.3.1
20986aef-3a55-48a7-a451-16934698b316	csa-book	9.3.1
6128d62a-e849-4a09-ad07-3eab87e9e813	csa-book	9.3.1
9cab2c7f-2922-46bc-9926-b80c86cfc2e0	csa-book	9.3.1
b08a3884-8b07-4035-b164-13fba0b12dd7	csa-book	9.3.1
d09b3bdd-c25e-4b03-b84f-58978ca795a8	csa-book	9.3.1
fc34fcf4-587c-4764-83a6-ecadf0f2d348	csa-book	9.3.1
3f5e4728-eb75-419d-9e68-cf472621f31d	csa-book	9.3.2
7dc999e1-74c3-4fe5-9291-b9bb20eca36b	csa-book	9.3.2
8377675d-df43-4f6f-b647-c987cda92bc4	csa-book	9.3.2
bf9e3d59-9a3e-4238-af4f-034bfd4917e0	csa-book	9.3.2
e9f80d45-c7e9-49b6-9582-e5d458f66dec	csa-book	9.3.2
8109d567-8471-492b-866e-e7aedcab97ac	csa-book	9.3.3
a71911ac-6a6b-4d57-87c1-f962ad7bf033	csa-book	9.3.3
bbe6007e-a4c9-4c26-a840-c410baad2d75	csa-book	9.3.3
ccf868b7-a891-4d1f-9b72-b1baa696cc73	csa-book	9.3.3
11fa50af-a037-40e8-a5fa-2d8374b67eed	csa-book	9.3.4
1299d65a-01d1-4cac-a1ab-bc58de7c898d	csa-book	9.3.4
9cef504a-87e1-459f-89e6-5a27cd735274	csa-book	9.3.4
4bf8eee5-759e-47cb-94b7-b262b2cca522	csa-book	9.3.5
4cbb0b49-7855-44df-a845-fd6445c0c59b	csa-book	9.3.5
1e48386f-8fa6-4302-8881-f8ebcc281550	csa-ced	1.1.A.1
136709e5-61eb-4486-b720-ab806a36a94a	csa-ced	1.1.A.2
8349e2f1-10d2-463e-88bd-0afc62bd049a	csa-ced	1.1.A.2
ed5c52ed-e90e-4187-b2c0-b9c3c32c16eb	csa-ced	1.1.B.1
16fb21d4-ae09-4122-b9d2-bedef167e079	csa-ced	1.1.B.1
08d83b53-5f46-468a-b387-78c9b26250ee	csa-ced	1.1.B.2
3fc12e30-01fc-47ed-8c5c-edd88ee1b1b1	csa-ced	1.1.C.1
a33b0de2-e7fe-4184-883c-ff3f0d901d01	csa-ced	1.1.C.1
c9ea635a-110a-49c0-9644-774795a366b2	csa-ced	1.1.C.1
e55035d8-41af-4a08-9e60-6df19353a201	csa-ced	1.1.C.2
4c1eacba-08ae-4814-9aee-b3a7d34e02b0	csa-ced	1.1.C.3
bb26c660-f3c1-47ea-a438-56d754bf5441	csa-ced	1.1.C.3
f6ad7343-dbce-4f90-a9a7-af560e28beb2	csa-ced	1.1.C.4
6128d62a-e849-4a09-ad07-3eab87e9e813	csa-ced	1.10.A.1
0a1abe67-cf53-490a-905e-e3d07458a317	csa-ced	1.10.A.2
9cab2c7f-2922-46bc-9926-b80c86cfc2e0	csa-ced	1.10.A.2
fc34fcf4-587c-4764-83a6-ecadf0f2d348	csa-ced	1.10.A.2
ac1c2697-9967-47da-8ffe-d91a72869221	csa-ced	1.11.A.1
15d579c5-5647-406a-a05c-676605dfbf0f	csa-ced	1.11.A.2
bd0ab275-edf3-4dfb-9ca2-97b259ee7a09	csa-ced	1.11.A.2
002c974e-4182-4579-8c1c-2e06bbda0326	csa-ced	1.11.A.3
56a05ea0-a1ec-4543-8135-63689a74baa8	csa-ced	1.11.A.3
45a40929-7d8f-4d12-bd99-203d2b75a8ff	csa-ced	1.11.A.3
c6f3e7e8-d8cb-46b4-afd1-ecbccb6c2b1b	csa-ced	1.11.A.3
4382d841-a64b-4e6d-9151-c60a66a48e77	csa-ced	1.12.A.1
ef0b1e3b-5907-4e83-acd1-023782f88b3e	csa-ced	1.12.A.1
6d02277b-48b9-4263-832d-45c8c7d2ad7c	csa-ced	1.12.A.2
1f43b090-9c40-4c53-91d8-5135741954f5	csa-ced	1.12.A.3
420b29c5-5660-4881-9f77-39d524cd82d8	csa-ced	1.12.B.1
564be60f-5f73-4e64-aef0-2531af15b795	csa-ced	1.12.B.1
391584a4-ae42-4486-9b16-4078eb194bf4	csa-ced	1.13.A.1
f2fbf5d0-f164-4c8d-9cbd-3355be4e4845	csa-ced	1.13.A.1
7e2a60c5-3599-488d-8726-d9321826f856	csa-ced	1.13.A.1
48fd3a42-41f5-4828-9118-01f984ffefd7	csa-ced	1.13.A.2
0fad0ed0-ea63-48a2-a151-7152de71ef4a	csa-ced	1.13.A.3
c019c453-8273-4c95-be3e-4d58f8b8f4e9	csa-ced	1.13.B.1
fad5a542-bf14-4bc1-8c70-a650b66ed2d9	csa-ced	1.13.C.1
925a5d29-c6c2-4d72-91f0-390ec44b2c0f	csa-ced	1.13.C.1
ca6edbcc-3073-4c22-a3af-c337a752f2ad	csa-ced	1.13.C.1
a8dcfdf4-2d16-4338-952a-1133d1b345d8	csa-ced	1.13.C.2
f0a9471a-f6d9-4abc-8c70-b0898ab65245	csa-ced	1.13.C.3
7373f41e-ce0c-49a2-923c-526d5da52681	csa-ced	1.13.C.4
a28330b3-6b85-4f6b-b1ea-7421f74cf938	csa-ced	1.14.A.1
d68a8ef4-5121-4f80-8a8c-fcdfeb2f5eeb	csa-ced	1.14.A.1
7ea71ae2-20d7-474e-a06b-82aba0c4e8f9	csa-ced	1.14.A.2
d3d37147-b4d5-433f-a030-66e4f4593c4a	csa-ced	1.15.A.1
efacbc6b-92ab-4b72-a2ae-62f159c5cd9d	csa-ced	1.15.A.2
299b7ae8-fb9f-4c31-8e60-ad1c751f263d	csa-ced	1.15.A.3
6887a13e-97b9-40eb-81ec-c0d4cf0fecd7	csa-ced	1.15.A.4
adbc2a75-43f4-4aaa-998b-dce0186c0b0e	csa-ced	1.15.A.4
953f3365-b597-45c1-8f5e-b960bc75112e	csa-ced	1.15.A.4
be65fdd0-43e8-45d1-b1f4-eec4893ef008	csa-ced	1.15.A.5
d9e7d50f-26ea-494e-b5f5-df68d4a560c3	csa-ced	1.15.A.5
e906cc04-34ce-47cf-b95e-9d088bf3bf1f	csa-ced	1.15.A.5
5ece0dde-b09c-40bb-aa07-b2ce8464506c	csa-ced	1.15.B.1
6ca042d3-d7b8-4afe-a40e-615a740bdb08	csa-ced	1.15.B.2
7bde64be-c301-4299-b510-5210172560e3	csa-ced	1.15.B.2
a52faa9d-171b-4ffb-914c-ed503be321eb	csa-ced	1.15.B.2
c4d7feec-0065-4eca-a439-32e4d01ce98d	csa-ced	1.15.B.2
eb6f2c42-225a-4329-8fd7-616436b19874	csa-ced	1.15.B.2
fa78c533-f027-4d2d-9300-f498b81061a3	csa-ced	1.15.B.2
5a6b89af-e674-4afb-ab31-2dda9d028d2d	csa-ced	1.15.B.2
58fd2cd5-a543-4aa5-bf1d-f2021cedaaff	csa-ced	1.15.B.3
6e4e4f01-2e0e-48ae-9fdf-6564e8d0b952	csa-ced	1.15.B.3
c7ebc916-9b70-4688-bea3-5b562bf41cce	csa-ced	1.2.A.1
9d518b81-c137-45d5-bcc9-e3ed8b8ecb2e	csa-ced	1.2.A.2
fa610165-de88-4157-95bc-9a5c58e7020f	csa-ced	1.2.A.3
c9791928-299a-4b38-8731-2d48175eec2e	csa-ced	1.2.B.1
f3449277-7275-4bda-8e58-eea5bcd5c84a	csa-ced	1.2.B.2
735b058a-b8a2-4b96-8bba-60081d9a6a90	csa-ced	1.3.A.1
b30b4726-11e6-486e-b042-01bcefdae245	csa-ced	1.3.B.1
243fafdb-3ad1-4371-85aa-c3332295eacc	csa-ced	1.3.B.2
94fbea0a-df96-48c1-8305-176d90120069	csa-ced	1.3.B.2
f057a634-a914-4c1c-92de-3b90c65784b0	csa-ced	1.3.B.3
1cb11bbb-d03c-4d93-bf43-80499e162124	csa-ced	1.3.C.1
ab994270-9072-4494-b956-85ec4d239a61	csa-ced	1.3.C.1
32e8671d-0213-4b34-bf07-ca067bc20745	csa-ced	1.3.C.2
c44ec26e-b4f2-4ceb-bca2-503267241b6d	csa-ced	1.3.C.2
3b7570a3-6d8f-46fa-96f7-1abc9c0b7103	csa-ced	1.3.C.3
53736f6b-d4c8-4575-baa7-95a028cca79a	csa-ced	1.3.C.3
369fbb3c-0ca3-4c90-aef4-3564819f6545	csa-ced	1.3.C.4
d1819054-ecd6-4245-9f79-a3b420db8ff3	csa-ced	1.3.C.4
c2200661-11df-47c1-ae40-f233709ecdc3	csa-ced	1.3.C.5
99d49db5-5459-487b-91e3-cc67dbb23aa4	csa-ced	1.3.C.6
456cc048-2d48-4d2e-ba5c-95742d965431	csa-ced	1.4.A.1
efabfb97-2ae6-490b-b611-52503a122a67	csa-ced	1.4.A.1
67ee4588-9434-4eb2-b91d-07a27bbb5f1d	csa-ced	1.4.A.2
8bb26936-c33c-496e-bdcb-8257470b7039	csa-ced	1.4.A.3
0d9de022-3a91-477e-b001-3f7c25f4ebff	csa-ced	1.4.B.1
fe425cd1-f384-4410-8683-40346dabcaf7	csa-ced	1.4.B.1
71037e1b-ffa9-4936-9a49-b065e5e9eddf	csa-ced	1.5.A.1
902ed0fb-3ea4-49b7-9360-5cd4e95200a3	csa-ced	1.5.A.1
4d330f38-1c8d-48f5-afe0-0c8148624610	csa-ced	1.5.A.2
f9f236f7-c6bf-4079-a579-14fa962f72d9	csa-ced	1.5.A.3
5051e7b0-a644-45f2-a668-ff3eb4e264b2	csa-ced	1.5.A.4
ab5e0639-5a47-4295-9c9b-bbfd81df8820	csa-ced	1.5.B.1
d5d4eaf9-1963-4fbb-a03b-a57f774b3e95	csa-ced	1.5.B.2
bbcad76a-02c1-4f52-84dd-cb8b155c0c23	csa-ced	1.5.B.3
e6fa01e5-99b3-430a-ba2c-7bb3ab759f41	csa-ced	1.5.B.3
0bfe5c1c-41b3-4844-acb0-a51b7b231c58	csa-ced	1.5.C.1
30e12cca-8724-40ff-8b18-7fbab0befebb	csa-ced	1.5.C.1
713f4a22-bc84-4bad-8997-fd74fb7c1d87	csa-ced	1.5.C.1
9a3e89cd-c171-4366-9d65-a0c53d4c725a	csa-ced	1.5.C.1
1c9c9436-3b9c-4b18-9177-e2c4db4f562f	csa-ced	1.6.A.1
9690e8d4-9d6a-4878-bfc4-574a55d36b87	csa-ced	1.6.A.1
cb9aac7f-f39e-4c2e-8e54-4ed8d7ecf84c	csa-ced	1.6.A.1
d3c5c770-56b6-46f1-8179-ba04f812027e	csa-ced	1.6.A.2
b0ca0d44-218a-4c9d-a275-d46783db4742	csa-ced	1.7.A.1
c9826686-328a-4c47-b32d-e17132034230	csa-ced	1.7.A.2
6581e308-fdbb-4231-9bcb-a7d3f9acc806	csa-ced	1.8.A.1
d5b69206-9001-423e-a5b9-f52d95a7932d	csa-ced	1.8.A.1
938b92d5-ee0e-425a-ace4-64eeeaf6a5a9	csa-ced	1.8.A.1
11b3491b-6cf0-4419-8e4a-98f5d7f42ae1	csa-ced	1.8.A.2
b306f6dd-f43d-4078-9e4a-ede41bd6f085	csa-ced	1.8.A.2
e80318fe-b5f1-4cfe-bbe0-f48ebdc60212	csa-ced	1.8.A.2
1343971a-d7e9-4440-b367-1f69056369c0	csa-ced	1.8.A.3
96204ddb-58b3-4677-b7dd-0de363342699	csa-ced	1.8.A.3
ea8eac0a-8200-4e67-9bf6-5d572f88e791	csa-ced	1.9.A.1
aa85cfb3-ac83-489f-b718-b04877e65452	csa-ced	1.9.A.2
aaa9c0e2-43a2-4da0-828e-778d0cf3e9de	csa-ced	1.9.A.2
ac4c2572-a5e4-4271-91e9-dd12b826412e	csa-ced	1.9.A.2
20986aef-3a55-48a7-a451-16934698b316	csa-ced	1.9.A.2
7448f90f-24ca-4866-a07b-1fabc3cffa0e	csa-ced	1.9.B.1
671763ce-5d45-4c2a-ab19-91a9a6270f2c	csa-ced	1.9.B.2
96d357dc-8547-4816-8d02-d53b9a04d560	csa-ced	1.9.B.2
bb4c26fe-281a-421f-aa73-fc76354a2114	csa-ced	1.9.B.2
bb406397-21d0-445a-bdf0-5a4abe93b455	csa-ced	1.9.B.3
336295c8-71c4-4af1-a0a8-fb54986d2b0d	csa-ced	1.9.B.3
7c0ed43a-547d-492f-8f2e-2e5bc4d47b1d	csa-ced	1.9.B.3
9c8565a2-f7e1-48e7-959b-2fe942c9c600	csa-ced	1.9.B.3
1c167896-1ead-4dab-8816-d7ef8b4ee1cd	csa-ced	1.9.B.4
8aba3490-639b-4515-b362-376477b6822b	csa-ced	1.9.B.5
ccfc9a22-9975-4c98-9c7f-7e44ff749957	csa-ced	1.9.B.5
d33c5576-142a-4dce-b9a8-be82b9547a50	csa-ced	1.9.B.5
d09c309c-0010-4eca-a981-8febe389caf1	csa-ced	2.1.A.1
fefc1d21-bb1f-4c81-a65b-dc228b23246a	csa-ced	2.1.A.1
7f8cd116-9db8-48c0-865c-ee91b9d8d52e	csa-ced	2.1.A.2
65966008-79e8-4594-9d42-66c1dd116c8f	csa-ced	2.1.A.3
05321feb-6f50-44c9-ada7-1e7b707851fe	csa-ced	2.1.A.4
29fbc52e-8180-4da0-a39a-a282ff9e540c	csa-ced	2.1.A.5
f5ade4b8-e763-4300-abd1-3113fc3ceef6	csa-ced	2.1.A.5
389dd5f9-4a16-4b6b-9429-7d76071acb01	csa-ced	2.10.A.1
7d55aea0-2c46-47de-99ad-1065bee74520	csa-ced	2.10.A.1
874c0d24-dfb6-4d59-b762-fc16477bbdb9	csa-ced	2.10.A.1
b2966670-7f91-4ed5-bc87-738948815030	csa-ced	2.10.A.1
3284ce94-f10c-410f-8888-f2c8e6b983ba	csa-ced	2.11.A.1
9a820ae5-535b-4939-84c9-b3df2217533d	csa-ced	2.11.A.1
4fa88e21-76ff-4d67-979c-c900c92ce09e	csa-ced	2.12.A.1
0594bf60-f89e-40d6-bf58-7cacfcf6e8d8	csa-ced	2.12.A.1
dc9b5a5b-7794-4204-85c8-1c7dac392fd1	csa-ced	2.2.A.1
eafc7dc4-52ec-48fa-abaf-c6be04ba5e56	csa-ced	2.2.A.1
7269f017-bf15-4caf-be1c-18bbefeaf7c3	csa-ced	2.2.A.1
cfa1ab16-abf9-445e-9c3b-445ec5720d24	csa-ced	2.2.A.1
3071efa1-5290-4474-a4ee-a815c376f5b3	csa-ced	2.2.A.2
68106b9a-dfaf-4767-b01d-51a80595ed88	csa-ced	2.2.A.3
dbe4a24c-3c91-4158-acd6-4883fdf6b094	csa-ced	2.3.A.1
b26e0f26-82d5-4acc-aee4-b043c433afff	csa-ced	2.3.A.2
65b9d745-bc14-401b-9647-bb326f5a82e7	csa-ced	2.3.A.2
0a44f60c-8c8a-4aa3-878b-ccf230633a10	csa-ced	2.3.A.3
49c81612-d043-47c9-85c0-d9a704c7e16b	csa-ced	2.3.A.4
b523aa57-415e-412a-b19f-36239c372fdd	csa-ced	2.4.A.1
e0210d61-da38-47bc-85a8-709cd57366a7	csa-ced	2.4.A.1
d7660866-2beb-492e-8b30-394dec57ad9a	csa-ced	2.4.A.2
1d9a8d8b-72df-47bc-9e6f-6c2afe7c9b56	csa-ced	2.4.A.3
2eccd76f-1f2c-432f-8ed1-75d6336c79b2	csa-ced	2.4.A.3
788e98d6-5f91-4258-901d-994256e588b4	csa-ced	2.4.A.3
deae6886-54fd-42d6-8e83-a60a6ad85afa	csa-ced	2.4.A.3
f092c747-a948-4d6b-9880-07f3a7665811	csa-ced	2.4.A.3
c395f2a8-9cf6-4beb-82df-41f6be78ba41	csa-ced	2.4.A.3
8c66bef8-43b1-4aea-a7f4-e747adb11e4b	csa-ced	2.5.A.1
a2f029ef-80eb-4fa6-9e30-21583640270a	csa-ced	2.5.A.1
fd15949f-da5a-4244-9951-16165ff2dfd9	csa-ced	2.5.A.2
671fbdd9-443a-47d3-b790-87aa9a880043	csa-ced	2.6.A.1
a9b7ab78-cc9a-44f4-8309-783b34e54873	csa-ced	2.6.A.1
b0a1c72e-91f9-4e00-974c-36657036c3f5	csa-ced	2.6.A.1
8d090e49-4519-4cf0-93b1-480cd225a91a	csa-ced	2.6.A.2
9a77ec7d-e6a9-42b8-bc21-2b7eb75de92b	csa-ced	2.6.A.2
a28480e9-d91b-4d0e-9e69-9239761dc798	csa-ced	2.6.A.2
8c49974f-8de0-4afc-94ae-e509214c6b0b	csa-ced	2.6.B.1
9d6d1ab7-59c0-48bd-89fa-f61599ce9a43	csa-ced	2.6.B.1
803aa40b-47ee-41fa-b2d7-ab9089d5434d	csa-ced	2.6.B.2
1f9ade44-23d6-42fb-bdf2-8f82d54c6aa5	csa-ced	2.6.B.3
9e744a15-6d3c-408a-a573-0801501df15c	csa-ced	2.6.B.3
dcad7127-4cd9-4188-bc76-fb1565c4ff94	csa-ced	2.6.B.3
d7b17b6d-3e5f-4aa3-8623-31923f9eb3aa	csa-ced	2.7.A.1
9351853e-85ce-4887-b22c-4da478f83df7	csa-ced	2.7.A.2
fbcddacd-3a38-4090-b035-cdac09ef9754	csa-ced	2.7.A.2
fc0d7231-90a5-4083-ad02-4846e3521aa1	csa-ced	2.7.A.2
14d0d4a5-2697-4e3d-be70-d7f1d4180998	csa-ced	2.7.A.3
2e829ca8-5ab8-46f1-a325-e89197cc051f	csa-ced	2.7.A.4
36eda965-cdee-4d02-a430-44512f65384a	csa-ced	2.7.B.1
4382f55e-b47d-4e37-9d78-28ca0cd920aa	csa-ced	2.7.B.1
57193814-0079-4e24-8f39-f0cb679add44	csa-ced	2.7.B.1
62f86dcb-ef96-447b-83db-f319a4a7114a	csa-ced	2.7.B.1
7100e56c-fe0f-4e57-86cb-e0ee66072d92	csa-ced	2.7.B.1
a36e9353-cf41-41e2-8156-86d728d0b8ce	csa-ced	2.7.B.1
c6efc156-84c6-4419-adf9-34c4466312bc	csa-ced	2.7.B.1
57958167-13ae-4cb9-9e4f-c64f1f198adf	csa-ced	2.8.A.1
6d12382a-7278-46c0-812b-edd288993b71	csa-ced	2.8.A.1
16f25f04-9202-44cc-8b61-659e1cb4f597	csa-ced	2.8.A.2
ac4f8d0c-f1ad-4051-96b6-f474bcbf92b7	csa-ced	2.8.A.2
d2aeca50-d573-490f-8650-c31d197dbcef	csa-ced	2.8.A.2
3612691b-772e-4bf2-a0fd-85baff5fac09	csa-ced	2.8.A.3
7a94bcf1-3d5c-4715-8a7c-748cf49a9af6	csa-ced	2.8.A.3
45258d79-fb8e-4b71-a0ef-015b214921b5	csa-ced	2.9.A.1
72e68860-5ea6-4e9d-b2ef-eaf5c6682da8	csa-ced	2.9.A.1
1adfdf73-109d-4f79-a26f-803035d8f16c	csa-ced	2.9.A.1
49b7febf-e361-4a7e-92cb-f49dbf36c4e3	csa-ced	2.9.A.1
4f3404f2-f7ce-4332-816f-2c11010a92d6	csa-ced	2.9.A.1
bef526f9-97d5-4374-9f95-8c80c237b9dd	csa-ced	2.9.A.1
c6ba53e5-860d-495e-a1a0-d73ffa817156	csa-ced	2.9.A.1
d42c327b-63eb-4f50-9496-f4f492aa745c	csa-ced	2.9.A.1
52192675-1aca-4537-a33a-03a4a740349a	csa-ced	3.1.A.1
9eb1ebb9-1eff-47d4-8184-09b686b93014	csa-ced	3.1.A.1
cb0a58e0-d134-4fd4-b012-9c9f09a91077	csa-ced	3.1.A.1
133b2b8c-01c7-42d1-a7c0-ad069fb897c2	csa-ced	3.1.A.2
39741a34-477f-41e3-8ad4-9606af3ffbbe	csa-ced	3.1.A.2
bf50625a-316d-49a8-b334-6cb611ce119e	csa-ced	3.1.A.2
9bee76da-4c74-4157-8777-73c245ba2686	csa-ced	3.1.A.3
7dc999e1-74c3-4fe5-9291-b9bb20eca36b	csa-ced	3.1.A.3
93f26463-c8e2-4fa2-93ce-1f95d99bfbdf	csa-ced	3.1.A.4
5cdce992-a7f5-4f9b-acb1-776ca65ac207	csa-ced	3.1.A.4
69ef838d-16f0-44d1-a93e-1f181255c6a7	csa-ced	3.1.A.4
ae2e83a4-57cd-41a0-a295-3c0f87fbc810	csa-ced	3.1.A.4
c2d2e2c6-6629-4cc4-a67a-b5c40d416d0e	csa-ced	3.1.A.5
16671d6f-b679-4981-b5df-b99b4f323d38	csa-ced	3.1.A.6
0179a3c9-6fc3-4497-922c-3521a0b32233	csa-ced	3.1.A.7
65b1c6f0-2482-484d-bbf5-5b23632468e3	csa-ced	3.1.A.7
c20be1b6-5a72-42e3-a52e-d19fb3e9cbeb	csa-ced	3.2.A.1
80aa4074-1de5-434a-92bf-12739f39145f	csa-ced	3.2.A.2
f08c561d-7f2a-4a33-a57c-e36cc86570b6	csa-ced	3.2.A.3
c998e915-669c-4d85-a186-bc7e9c28d4fe	csa-ced	3.2.A.3
13dfb0cd-74e9-423e-ba65-8209b0f36471	csa-ced	3.3.A.1
4d8d24af-0290-4852-8a1c-e16e4b9fa12f	csa-ced	3.3.A.2
f7838278-1021-4a60-bac0-04dca55101a4	csa-ced	3.3.A.3
bf9e3d59-9a3e-4238-af4f-034bfd4917e0	csa-ced	3.3.A.4
e025a9dc-10a4-4a8f-82b9-2dd3f9897a2a	csa-ced	3.3.A.5
4bf8eee5-759e-47cb-94b7-b262b2cca522	csa-ced	3.3.A.6
4cbb0b49-7855-44df-a845-fd6445c0c59b	csa-ced	3.3.A.6
5e2e39ac-f3db-4172-9fdc-716397a56482	csa-ced	3.4.A.1
2695ee51-4136-46af-82fb-723bf7383d68	csa-ced	3.4.A.2
9b45326f-1f5f-447f-98e5-b5c3edaddcb6	csa-ced	3.4.A.2
46a72226-53be-4ca0-817b-6e7a6fd327c7	csa-ced	3.4.A.3
f2a0af02-6ce8-4298-946f-b4190cd77b4c	csa-ced	3.4.A.4
6c0957b3-a4cd-4913-a1ae-9685e1be3164	csa-ced	3.4.A.5
d248bfa2-1699-4b54-86bb-b2cab6ce0c58	csa-ced	3.4.A.5
e386c282-320d-42cb-85c3-091a40e01b41	csa-ced	3.5.A.1
a68e7001-03fa-4b58-b840-d300de8b7fcb	csa-ced	3.5.A.2
782d0358-3846-463b-9761-cc2334737cd2	csa-ced	3.5.A.2
6157f04d-0a0c-425d-a9d4-2b448dd97385	csa-ced	3.5.A.3
5d29e344-b576-4d86-8bbc-2f3a344a90e2	csa-ced	3.5.A.4
c3eac1ba-7741-46b3-bf65-1e997df9a229	csa-ced	3.5.A.4
9bae5d1e-cb5b-43c7-afb5-d6baf62f9026	csa-ced	3.5.A.5
c6b84d1b-0762-48aa-ac65-ac4e0654d101	csa-ced	3.5.A.5
0d0b4211-04ff-4dbe-9566-c0a7db853579	csa-ced	3.5.A.6
88793d3d-20b6-48e7-83f2-ec681e7eea8e	csa-ced	3.5.A.7
88888a01-8ca2-4743-9ee3-83eaa25cef0c	csa-ced	3.5.A.8
d053b062-2114-4d6a-be03-03bc617fbbd0	csa-ced	3.6.A.1
7ad90f11-173f-4aa2-8661-9a4cb6ce908b	csa-ced	3.6.A.1
5cb2b629-9093-47cb-87f1-78de5c092b93	csa-ced	3.6.A.1
7a497f9e-92ca-4682-8cf0-1bd6565e3cba	csa-ced	3.6.A.1
e8d29d8f-1bb2-4cb9-af9f-d1227eea3daa	csa-ced	3.6.A.1
f04d0b75-6470-40d7-a5c2-99f6bf688fc9	csa-ced	3.6.A.1
51557056-5415-4b7a-83fe-6ac83fa9bc60	csa-ced	3.6.A.2
20ebb510-3781-4a72-a4e0-a099e47d5987	csa-ced	3.6.A.3
b08a3884-8b07-4035-b164-13fba0b12dd7	csa-ced	3.7.A.1
40d8b99e-4324-461e-8a02-23bc81078bdf	csa-ced	3.7.A.2
e9f80d45-c7e9-49b6-9582-e5d458f66dec	csa-ced	3.7.A.2
3f5e4728-eb75-419d-9e68-cf472621f31d	csa-ced	3.7.B.1
8377675d-df43-4f6f-b647-c987cda92bc4	csa-ced	3.7.B.1
11fa50af-a037-40e8-a5fa-2d8374b67eed	csa-ced	3.7.B.2
1299d65a-01d1-4cac-a1ab-bc58de7c898d	csa-ced	3.7.B.3
9cef504a-87e1-459f-89e6-5a27cd735274	csa-ced	3.7.B.3
8109d567-8471-492b-866e-e7aedcab97ac	csa-ced	3.8.A.1
a71911ac-6a6b-4d57-87c1-f962ad7bf033	csa-ced	3.8.A.1
ccf868b7-a891-4d1f-9b72-b1baa696cc73	csa-ced	3.8.A.1
b6e42f58-0fe1-4ed1-93d7-cb6c7e77b69a	csa-ced	3.8.A.2
c0870199-de97-448d-80ae-539b450b4f1c	csa-ced	3.8.A.2
bbe6007e-a4c9-4c26-a840-c410baad2d75	csa-ced	3.8.A.2
92c4ba1c-55f8-4806-bb29-9732813be256	csa-ced	3.9.A.1
c843d2a5-113c-42e8-abf2-1cc26244424e	csa-ced	3.9.A.1
f0f814d7-5566-40a6-a793-4c78e31b0225	csa-ced	3.9.A.1
b8d83981-ab4d-4684-b42a-3a445a7fa2bb	csa-ced	3.9.A.1
28d97886-e32f-4a69-8411-80a706f0fffa	csa-ced	3.9.A.1
5fa96a4e-6c22-4d67-aff5-d507146b747c	csa-ced	3.9.A.2
d09b3bdd-c25e-4b03-b84f-58978ca795a8	csa-ced	3.9.A.3
19494040-d06e-4fb0-ba96-de4eb58fffc7	csa-ced	4.1.A.1
eb1d85fb-6364-4431-9992-c8760cc3c2d2	csa-ced	4.1.A.1
c5212f86-4cfe-4fc7-9a9a-b1a58f5b2310	csa-ced	4.1.B.1
012121cb-e00e-4fcf-a0d7-ab0cdd675cc3	csa-ced	4.1.B.2
7a4bb7b4-dab4-49a1-82d8-9265d61f8c51	csa-ced	4.1.B.3
8591041b-3cb3-4558-93b7-1a531b55905b	csa-ced	4.1.C.1
3d153afc-500e-4f55-a5e8-41192ce59218	csa-ced	4.10.A.1
a4233785-d24f-46f0-a281-a5912a0e0444	csa-ced	4.10.A.1
eed0d672-c325-43b4-bee8-11765ed54302	csa-ced	4.10.A.1
a809273f-defe-485d-a047-f2f9641093a3	csa-ced	4.10.A.2
d718aba6-c442-4a77-be40-4b78bdedb0fb	csa-ced	4.11.A.1
2bb6d7e1-db2e-443e-9c0a-8717802f0a41	csa-ced	4.11.A.1
418bc867-a4d4-4085-94a8-e1ee281c5787	csa-ced	4.11.A.1
4df0fbb2-e5a6-4831-a0f8-d3a7235a03a2	csa-ced	4.11.A.1
6fe212fa-62ff-43d3-aee9-d026b5e59a74	csa-ced	4.11.A.1
6d700155-72d5-4e11-b550-a8b8a38bcc59	csa-ced	4.11.A.2
7f510ba7-cadd-49da-94a5-226eb33be419	csa-ced	4.11.A.3
